ENSEMBL;Gene Symbol;logFC;logCPM;F;PValue;FDR;type
ENSG00000125462;C1orf61;1.02517709343985;3.51816325712415;43.49137323548;2.04029624916873e-06;3.41792382435595e-05;up
ENSG00000272807;AC007038.2;1.02964336456495;2.02734356325604;13.9341292662575;0.00131869052778892;0.00527587907404416;up
ENSG00000100478;AP4S1;1.03024032095493;3.43302946287747;28.823453120734;2.99410484654424e-05;0.000267956101045814;up
ENSG00000111875;ASF1A;1.03412315525567;6.03874781835215;181.79357843258;1.77074853235012e-11;4.19817465601923e-09;up
ENSG00000230082;PRRT3-AS1;1.03452048241354;3.45204505895472;31.7253516118059;1.65515083102441e-05;0.000167285042083594;up
ENSG00000289393;;1.03947451558062;1.2745860744875;12.6605650523354;0.00197846630456973;0.00732912782529696;up
ENSG00000213799;ZNF845;1.0416841382789;2.20279266555685;19.7934016998679;0.000248113522936811;0.00138991267875055;up
ENSG00000274173;AL035661.1;1.04501507983993;1.86422498070489;15.233837303073;0.000886877889937559;0.00384075787134569;up
ENSG00000206573;THUMPD3-AS1;1.04597301763939;3.88195064287491;57.3393306311961;2.75232890006111e-07;7.27780277014268e-06;up
ENSG00000138092;CENPO;1.05080366460765;4.92715010341141;67.6253447586958;7.7808053936189e-08;2.68735569989978e-06;up
ENSG00000250548;LINC01303;1.06018886650981;1.84289854805762;18.0939087061118;0.000391156966632505;0.00200421379093607;up
ENSG00000110713;NUP98;1.06089420295938;6.87120424385572;143.277172740118;1.48066462304293e-10;2.00859408788303e-08;up
ENSG00000139974;SLC38A6;1.07166988456046;3.43208969051266;45.1442708484599;1.57079063656746e-06;2.77777742405886e-05;up
ENSG00000166401;SERPINB8;1.07451935261592;3.29085856254094;38.703177565414;4.53674245961227e-06;6.25837805967026e-05;up
ENSG00000042286;AIFM2;1.09891206806219;6.49838397003055;241.495603228882;1.32147768503752e-12;6.60172494939456e-10;up
ENSG00000235109;ZSCAN31;1.1001440517359;2.79548748462196;26.9457072209367;4.48266118043676e-05;0.000369495423831715;up
ENSG00000158865;SLC5A11;1.1042233915122;1.91979631739804;18.6003927680878;0.000340759062732177;0.00179193149229237;up
ENSG00000114395;CYB561D2;1.10457037083516;3.10401374373017;32.9579119413229;1.30024778762265e-05;0.000139263905461452;up
ENSG00000116652;DLEU2L;1.11231010358291;2.02161002732843;14.4530123574075;0.00112329023159727;0.00464686101416269;up
ENSG00000065833;ME1;1.11325290626057;7.98214936337791;279.806426122566;3.36524079494081e-13;2.13968128361964e-10;up
ENSG00000196793;ZNF239;1.12762088201104;2.71928228076488;17.325043416148;0.000484134927115201;0.0023745018795538;up
ENSG00000227540;AC016394.1;1.13098840097689;1.69064233363447;15.6011685598072;0.000795162886633413;0.00351762759589759;up
ENSG00000172244;C5orf34;1.13218981423182;3.58008430945513;57.2475366242275;2.78564111679151e-07;7.31646857345961e-06;up
ENSG00000167996;FTH1;1.13376809320986;9.78540798378133;165.595801554715;4.09616894776338e-11;7.81824541585129e-09;up
ENSG00000101255;TRIB3;1.14282568160749;5.78552219810754;146.614431630421;1.20862371218639e-10;1.76106546729825e-08;up
ENSG00000058866;DGKG;1.14871965374277;4.32174158349753;117.071419242955;8.57780189650032e-10;8.75812357140485e-08;up
ENSG00000260751;AC008870.2;1.1526012185975;1.33377342161653;11.6702767974287;0.00274692519370434;0.00952503460821425;up
ENSG00000100439;ABHD4;1.15610489079517;3.33030021663782;48.4455586860763;9.50347107397772e-07;1.84375247410264e-05;up
ENSG00000109814;UGDH;1.16169374846096;7.95614822676922;273.70171686063;4.13411397790406e-13;2.51426027490965e-10;up
ENSG00000260261;AC124944.3;1.16662481209836;1.6136769748028;12.0961375646996;0.00238197603879286;0.00850627542267921;up
ENSG00000023171;GRAMD1B;1.17940142681582;2.39979549511709;27.0163741162763;4.41374644282682e-05;0.000364675045731019;up
ENSG00000238178;AC078993.1;1.18418647829742;2.75645623789399;30.6620968514462;2.04817015475924e-05;0.000199233686542227;up
ENSG00000259494;MRPL46;1.19350193842849;1.05731340137147;12.510094321583;0.00207807294114923;0.00763142144940808;up
ENSG00000087086;FTL;1.20038337299086;10.0568741309997;227.188873779531;2.32074024809438e-12;9.822814900233e-10;up
ENSG00000062370;ZNF112;1.20908792016069;1.64393316482833;11.8772471619132;0.00256235265162687;0.00901690286564947;up
ENSG00000174125;TLR1;1.2117329479036;1.57722782862107;23.6055059099015;9.60275580742565e-05;0.000668608005148183;up
ENSG00000179046;TRIML2;1.21335572789744;3.07715496580327;37.8724267831993;5.2471372694378e-06;6.98353531159809e-05;up
ENSG00000278987;AL031009.1;1.21413318242817;1.10208454644711;13.3915471206505;0.00156412230896027;0.00602227989478013;up
ENSG00000109680;TBC1D19;1.22015128240714;4.28450815239677;86.2719921043811;1.11050262411669e-08;6.09165125731147e-07;up
ENSG00000117479;SLC19A2;1.22275346447821;4.96388252991691;41.4756450145798;2.83393635595034e-06;4.38993374828719e-05;up
ENSG00000171889;MIR31HG;1.26080559017171;2.07009741563849;19.5006134355454;0.000267948137102355;0.00147969148905951;up
ENSG00000262003;AC087392.1;1.26420797792178;1.87956639458917;30.4371892948286;2.14386824737796e-05;0.000207245535897186;up
ENSG00000059145;UNKL;1.26878947906804;5.60802891461661;136.485592979599;2.2679265273916e-10;2.83247823796015e-08;up
ENSG00000210100;MT-TI;1.27270747516829;3.04376032550996;39.5813320346565;3.89903858195816e-06;5.58260579626694e-05;up
ENSG00000125775;SDCBP2;1.27565801109555;1.49764931104381;15.7774824440333;0.000754906943509967;0.00337692303352012;up
ENSG00000162616;DNAJB4;1.27901781679564;5.88654718484242;188.212796774914;1.29387366076174e-11;3.41484995598779e-09;up
ENSG00000271936;AC012073.1;1.27982901209366;1.94213648429424;22.0850645881823;0.000138681442461467;0.000887003208573845;up
ENSG00000287001;;1.3047792681076;2.38541162376646;35.2935173610363;8.35988317131801e-06;9.97764895907818e-05;up
ENSG00000234264;DEPDC1-AS1;1.31510663928673;0.68407939375951;11.9220132554515;0.00252426568929002;0.00890977251117559;up
ENSG00000279092;AC025678.3;1.31648905404269;1.0959343455828;14.6443892097238;0.00105949669879456;0.00444918637728559;up
ENSG00000198431;TXNRD1;1.32257339140434;9.17398066206861;405.934065454282;1.00588494308559e-14;1.75878982298516e-11;up
ENSG00000225648;SBDSP1;1.3403520066126;5.44554582756676;166.989342894111;3.80022287273131e-11;7.38298854774521e-09;up
ENSG00000067798;NAV3;1.34464981691035;5.01909930259185;122.664514682526;5.73944006092862e-10;6.32151870647792e-08;up
ENSG00000157168;NRG1;1.34527715141877;1.86654003689763;35.2498066394062;8.42776410990023e-06;0.000100329842016412;up
ENSG00000160741;CRTC2;1.36311844138237;3.9021566853294;34.8288015668595;9.11357076144334e-06;0.000106233856509225;up
ENSG00000210107;MT-TQ;1.36831070331713;3.23450082712725;25.8552836427737;5.71129600460225e-05;0.00044407786832894;up
ENSG00000102393;GLA;1.40682410406296;5.15943883747361;229.071877427149;2.15098128988513e-12;9.7057826719075e-10;up
ENSG00000178977;LINC00324;1.42484161154648;1.68028187619836;26.7841281344989;4.64473330008851e-05;0.000379419984241312;up
ENSG00000177494;ZBED2;1.43526852266879;1.52619809109746;23.9211976230216;8.91242898463774e-05;0.000630268233756889;up
ENSG00000126790;L3HYPDH;1.44104141296769;4.08692318436247;129.190806055275;3.66242339794205e-10;4.3415236008825e-08;up
ENSG00000001084;GCLC;1.45420126989028;7.48753932585131;379.504458453738;1.90783419399988e-14;2.22019105930292e-11;up
ENSG00000130222;GADD45G;1.45750934752439;0.723439616440327;13.2333008548702;0.00164493053561702;0.0062884089456712;up
ENSG00000181019;NQO1;1.46216946962435;9.60213386576877;406.306994269014;9.97127593017799e-15;1.75878982298516e-11;up
ENSG00000284747;AL034417.4;1.46373674857927;0.683058067426745;12.5681219780221;0.00203901709806621;0.00750947920674285;up
ENSG00000272695;GAS6-AS2;1.46430603720359;1.58157721502851;18.4235467665323;0.000357491740380439;0.00185895704997828;up
ENSG00000165568;AKR1E2;1.46711891361926;0.534346342484336;12.8498119971339;0.0018606231461481;0.00697011156087831;up
ENSG00000137261;KIAA0319;1.48258537253042;2.20511866319273;44.2046503716528;1.82101484923268e-06;3.12161221949348e-05;up
ENSG00000285077;ARHGAP11B;1.58253346641639;1.40192121329334;20.8058739306009;0.00019105543559782;0.00113529457652604;up
ENSG00000152137;HSPB8;1.58385271683342;3.50550589820922;40.9846437407728;3.0752409943277e-06;4.69100011217621e-05;up
ENSG00000183625;CCR3;1.58427323661737;1.22686859774701;19.0231258073699;0.000304157949198156;0.00163385614185246;up
ENSG00000151012;SLC7A11;1.61780548363288;8.05996550087658;563.891535564209;4.30823833050441e-16;1.20527275534191e-12;up
ENSG00000269951;AC090181.2;1.62730683526957;0.837132545247692;17.0394408520279;0.000524688746360939;0.00253439524524571;up
ENSG00000174130;TLR6;1.62973475352805;2.75737063561858;56.8979697008565;2.91662370013224e-07;7.55513561434254e-06;up
ENSG00000163376;KBTBD8;1.63019254582727;2.30210051790285;32.1435356015062;1.52401093892824e-05;0.00015721139390655;up
ENSG00000138678;GPAT3;1.65550055775377;5.65654687341155;381.532248124014;1.81371043802334e-14;2.22019105930292e-11;up
ENSG00000090382;LYZ;1.6643555095834;0.52286889112479;12.138164062933;0.00234898016577554;0.00841853306658166;up
ENSG00000279069;AC015813.5;1.67178754064492;0.992503906576906;14.2022768642531;0.00121339032566731;0.0049397275539681;up
ENSG00000213214;ARHGEF35;1.7897510752;1.05760291806088;15.968270053669;0.000713866170784248;0.00324101265723144;up
ENSG00000023909;GCLM;1.87861363025027;8.0104130946913;842.619185682147;8.76015260056484e-18;1.22537014576701e-13;up
ENSG00000261889;AC108134.2;1.89921021508269;1.94938453270746;45.4045000754691;1.50836897153111e-06;2.70500835561247e-05;up
ENSG00000269925;Z98884.2;1.91372753285657;0.532822045131465;12.8414232757829;0.00186567891622198;0.00698327571001733;up
ENSG00000108448;TRIM16L;1.95481372701643;3.40828353770908;167.050217323835;3.78784265242663e-11;7.38298854774521e-09;up
ENSG00000118785;SPP1;2.03521253719608;4.33358712489493;242.498456975058;1.27181500559237e-12;6.58894381415782e-10;up
ENSG00000100292;HMOX1;2.06439750495064;6.20519521919384;369.956898471779;2.42952712217392e-14;2.42744467035491e-11;up
ENSG00000155657;TTN;2.0705563847213;0.809544310002244;15.2913460216682;0.00087177739770827;0.0037894413421825;up
ENSG00000196139;AKR1C3;2.22524185615146;0.917454181565143;11.8674850203247;0.00257074261587928;0.00903506223892445;up
ENSG00000189058;APOD;2.22935834709951;0.943083919546344;21.1928394520697;0.000173213061247081;0.00105619193579955;up
ENSG00000143546;S100A8;2.24421482379844;0.631896006107077;21.1222303717867;0.000176326601474397;0.00106958217754721;up
ENSG00000231683;AL033397.1;2.2796948436747;0.276941771645489;13.8330288058607;0.00136098495171523;0.00539457566012827;up
ENSG00000255150;EID3;2.29016335518999;1.90185811850875;68.0953341238333;7.37135629733978e-08;2.57133495978027e-06;up
ENSG00000171201;SMR3B;2.31380167351999;0.734084024607268;17.4117109758552;0.000472523011659967;0.00233639161792139;up
ENSG00000171903;CYP4F11;2.32370295237999;4.02773954072574;245.742035465461;1.12473816123777e-12;6.05109130745923e-10;up
ENSG00000019582;CD74;2.33108660794343;1.21339901204758;20.2544994596298;0.000220081586534786;0.00127210794729281;up
ENSG00000145107;TM4SF19;2.3486940983558;0.89028772386309;33.5182693291755;1.16738141674215e-05;0.00012797281549678;up
ENSG00000248323;LUCAT1;2.37607336371576;3.98803392565821;215.060106537467;3.84033194595944e-12;1.39360473196419e-09;up
ENSG00000099250;NRP1;2.49314918801426;2.1141443990245;96.3054223778146;4.47624844291255e-09;3.06930211860102e-07;up
ENSG00000205649;HTN3;2.54369653995639;0.192866484759737;17.0711680753555;0.000520003516600846;0.00251601839855158;up
ENSG00000140961;OSGIN1;2.66563974209198;3.66498821198217;293.887164835681;2.12649951247876e-13;1.48727375902764e-10;up
ENSG00000205420;KRT6A;2.76014451585417;1.16307393737245;24.334684609425;8.08968008057319e-05;0.000584496100036456;up
ENSG00000249628;LINC00942;2.79192789888743;0.148167505337211;21.6367341151077;0.000154975390876494;0.000967765967669819;up
ENSG00000285872;;2.79664945904942;0.440877470854144;29.8659645205786;2.40983026587677e-05;0.000226232924557612;up
ENSG00000211592;IGKC;2.80730664376413;2.65210636989391;80.9099688790541;1.87144117777085e-08;9.15304866946109e-07;up
ENSG00000172551;MUCL1;2.8391665704569;2.10709203439672;61.9133218708629;1.5383699511636e-07;4.70869122032307e-06;up
ENSG00000134551;PRH2;2.87771764376645;0.206707368384757;21.4887997865075;0.000160806586703352;0.000996300910041132;up
ENSG00000163220;S100A9;2.9101060652933;1.03361526743299;33.8791225796087;1.08977153754752e-05;0.000121657815380804;up
ENSG00000186529;CYP4F3;2.93163006556527;3.16182248309258;188.84210008563;1.25533988719327e-11;3.3768642965499e-09;up
ENSG00000127324;TSPAN8;2.95837754725882;0.275576703402174;25.0969107248913;6.78371048998373e-05;0.00050852380671968;up
ENSG00000126549;STATH;3.27773084290331;0.673254764547001;30.1404337523959;2.27775766817845e-05;0.000216959092586176;up
ENSG00000168542;COL3A1;4.10186746590398;1.70372856595411;24.8310791415999;7.21071305771865e-05;0.000535652970001957;up
ENSG00000151632;AKR1C2;4.42981118604547;1.75948002372402;113.046576240799;1.15733198184207e-09;1.11646619048324e-07;up
ENSG00000235899;LINC01564;4.73797705950963;0.21954107764988;43.3316027685187;2.09330386055555e-06;3.49416878298938e-05;up
ENSG00000171658;NMRAL2P;4.94419260180872;1.62267771932678;165.416535108037;4.13604633094792e-11;7.81824541585129e-09;up
ENSG00000198074;AKR1B10;5.04979620183707;1.97199343761487;199.623500661894;7.58196365721218e-12;2.25652143908689e-09;up
